98.17078,48.75978,6.4494,32.9002
99.70174,47.08457,0.98,32.84855
80.70094,45.4513,0.9800001,34.78416
102.1627,44.22137,0.9800001,37.07388
99.48875,44.09159,0.98,39.57303
109.7894,44.86906,0.98,42.02523
124.4219,45.04731,0.98,44.6153
81.01249,44.37867,0.98,47.12207
97.94093,44.16956,0.98,47.68436
119.0967,44.16956,0.98,47.68436
80.6986,44.16956,0.98,47.68436
